tweet_id,author_id,created_at,lang,text 
1536571633699196928,944180887171743745,2022-06-14 04:50:00+00:00,in,"Sosok Emmeril Kahn Mumtadz di Mata Teman SMP, Baik Hati dan Hebat Luar Biasa
https://t.co/9dAy3QQWAM"
1536570864124428288,1476518126342660098,2022-06-14 04:46:56+00:00,in,"Redaksi Liputan6 buka suara soal viralnya rekaman video berisi percakapan 'standing party' di lokasi pemakaman Emmeril Kahn Mumtadz atau Eril.
https://t.co/1WMpOSlo5h"
1536568313844621313,1518944707841167360,2022-06-14 04:36:48+00:00,in,"Bupati Pesawaran H. Dendi Ramadhona mewakili seluruh masyarakat Kabupaten Pesawaran mengucapkan :

Turut berduka cita yg mendalam atas kepergian Emmeril Kahn Mumtadz putra sulung Gub. Jabar @ridwankamil 🙏

Semoga seluruh amal ibadah Almarhum diterima oleh Allah SWT..Aamiin 🤲 https://t.co/yV5jEGyJjW"
1536565999436111872,1497851879438516224,2022-06-14 04:27:36+00:00,in,"Bupati Pesawaran H. Dendi Ramadhona mewakili seluruh masyarakat Kabupaten Pesawaran mengucapkan :

Turut berduka cita yg mendalam atas kepergian Emmeril Kahn Mumtadz putra sulung Gub. Jabar @ridwankamil 🙏

Semoga seluruh amal ibadah Almarhum diterima oleh Allah SWT..Amiin 🤲 https://t.co/3JzXhnYTWx"
1536565522300645377,69183155,2022-06-14 04:25:43+00:00,in,"Emmeril Kahn Mumtadz atau Eril meninggal dunia karena tenggelam di Sungai Aare, Swiss. Eril disebut mati syahid. Ini kata Ustaz:  https://t.co/peOjilxaTC"
1536559635855032320,1452511399016419337,2022-06-14 04:02:19+00:00,in,"senjadanaksara: “Siapa ingin menjadi bunga indah di surga diiringi berjuta doa, maka taburlah berjuta benih kebaikan selama di dunia.” - Emmeril Kahn Mumtadz rahimahullaah https://t.co/1ycVkRPoRE"
1536558511446175746,48890883,2022-06-14 03:57:51+00:00,in,"Jenazah Emmeril Kahn Mumtadz, putra Gubernur Jawa Barat Ridwan Kamil telah dimakamkam di kompleks pemakaman keluarga di desa Cimaung, Jawa Barat.

https://t.co/Ta5VL1q14O"
1536557098770714624,207763653,2022-06-14 03:52:14+00:00,in,"Monumen cinta antara masjid Mumtadz (Emmeril Kahn Mumtadz) dan Taj Mahal (Mumtaz Mahal)
https://t.co/ZoVzdSp6PS https://t.co/85Tj5roxAo"
1536553010960158720,1504683416314585090,2022-06-14 03:36:00+00:00,in,"Ucapan Nabila Ishma yang terakhir kalinya di dekat peti jenazah kekasihnya, yakni Emmeril Kahn Mumtadz atau Eril akhirnya terbongkar

#petijenazaheril #nabilaishma #emmerilkahnmumtadz #RidwanKamil

Klik👇
https://t.co/Jg2zHa4EbL"
1536552716285005829,1481625885149364225,2022-06-14 03:34:49+00:00,in,"Kemunculan Nabila Ishma akhirnya tertangkap kamera. Ia mendatangi Gedung Pakuan, Bandung pada Minggu, 12 Juni 2022 dalam busana serba hitam. Isak tangis Nabila di depan peti jenazah Emmeril Kahn Mumtadz pun viral di media sosial. (RP-DRP-DA) https://t.co/vseCFn9eKM"
1536552211001806848,1386342427686957063,2022-06-14 03:32:49+00:00,in,"Ridwan Kamil, membangunkan masjid untuk Alm Eril. Masjid Al-Mumtadz. Benar2 kehidupan Eril ditutup dg cara yg terbaik seperti namanya. Emmeril Kahn Mumtadz 😭😭😭"
1536551144113090561,32002796,2022-06-14 03:28:35+00:00,in,"Sosok Emmeril Kahn Mumtadz di Mata Teman SMP, Baik Hati dan Hebat Luar Biasa https://t.co/7488U1ctrv"
1536548256070586368,940111627315113985,2022-06-14 03:17:06+00:00,in,"Harapan Emmeril Kahn Mumtadz untuk Nabila Ishma Sang Kekasih, ‘Temukan Kebahagiaan dan Lanjutkan Hidupmu’ https://t.co/1OAI5mG6g5"
1536547242332803073,52052163,2022-06-14 03:13:04+00:00,in,"Cerita Sekuriti Gedung Pakuan Soal Kebiasaan Emmeril Kahn yang Bikin Banyak Orang Mendoakannya
 
https://t.co/ehOG49bA0B lewat @wartakotalive #eril #emmerilkahn #erilkhan"
1536546114526011392,543264218,2022-06-14 03:08:36+00:00,in,"Emmeril Kahn Mumtadz sosok ramah, bersemangat dan berjiwa sosial tinggi. Eril sering mengajak anak muda Jawa Barat untuk berbagi kepada mereka yang membutuhkan bantuan. Selain mengkoordinir, Eril terjun juga langsung. YLD
#GTV #GTVNews #BuletiniNewsSiang #Eril #RidwanKamil https://t.co/SsSjrYUWoj"
1536545747881103361,1430087860644839427,2022-06-14 03:07:08+00:00,in,Saya bersama dengan Bu Yanti Airlangga bertakziah ke kediaman Bapak @ridwankamil dan Ibu @ataliapr atas berpulangnya Ananda Emmeril Kahn Mumtadz. https://t.co/AQOPWklHqw
1536545251438997506,2714869507,2022-06-14 03:05:10+00:00,in,"Emmeril Kahn telah dimakamkan di kawasan permakaman yang dimiliki oleh keluarga besar Ridwan Kamil, senin (13/6) pagi.

#merahputihcom #eril #ridwankamil #bandung

https://t.co/4rR6BJpqM8"
1536543445669773314,2958782773,2022-06-14 02:57:59+00:00,in,"Ikut Berduka, Mitra Gojek Bandung Doakan Almarhum Emmeril Kahn Mumtadz... Selamat jalan Eril... Bahagia kamu di SurgaNYA... @noeruzzaman @amrudinnejad__ @ridwankamil @ata_lia @ana_khoz https://t.co/7GqRXM5ClM"
1536542758437265408,1528114292079603712,2022-06-14 02:55:15+00:00,in,"Gubernur Jawa Tengah, Ganjar Pranowo, yang ikut menyalatkan jenazah Emmeril Kahn Mumtadz atau Eril, Putra Ridwan Kamil, tak hentinya memberi iringan doa.
https://t.co/1mizDGi8Ay"
1536541061580922880,1177889535272734720,2022-06-14 02:48:31+00:00,in,"Ikut Berduka, Mitra Gojek Bandung Doakan Almarhum Emmeril Kahn Mumtadz 

https://t.co/3lCRLy3RfV"
1536536918229299200,759692754985242625,2022-06-14 02:32:03+00:00,in,"Kepulangan jenazah anak Ridwan Kamil, Emmeril Kahn Mumtadz ke Indonesia menggunakan cargo jenazah melalui jalur udara. Apa itu cargo jenazah? #userstory https://t.co/3oncezyvAq"
1536533455944941568,1382714426977964035,2022-06-14 02:18:17+00:00,in,"[[Kabar Duka]]
Innalillahi wainna ilaihi roojiun,Allahummaghfirlahu warhamhu wa'afihi wa'fuanhu.Telah berpulang kerahmatullah ananda Emmeril Kahn Mumtadz merupakan putra sulung dari bapak Ridwan Kamil.Kami Turut berdukacita sedalamdalamnya,semoga almarhum husnul khotimah Aamiin https://t.co/qHuQU9jaNv"
1536532305669283840,1349788107852316678,2022-06-14 02:13:43+00:00,in,"'Aku Dedikasikan Ini untuk Kakakku', Camilia Azzahra Bawa Lukisan Emmeril Kahn yang Tersenyum ke Pemakaman Anak Ridwan Kamil, Kesedihan sang Adik Bikin Netizen Terenyuh https://t.co/dUMypHlGHm"
1536531722028077056,2734971967,2022-06-14 02:11:24+00:00,in,Saya bersama dengan Bu Yanti Airlangga bertakziah ke kediaman Bapak @ridwankamil dan Ibu @ataliapr atas berpulangnya Ananda Emmeril Kahn Mumtadz. https://t.co/P9j6DSJVlu
1536530642716217344,2393930923,2022-06-14 02:07:07+00:00,in,"Ridwan Kamil persilahkan warga melakukan ziarah kubur ke makam Emmeril Kahn Mumtadz alias Eril di Cimaung, Kab. Bandung, Jawa Barat. Warga bisa melakukan ziarah setiap hari mulai pukul 08.00 - 17.00 WIB.

#ridwankamil  #emmerilkhan #eril #jenazaheril #pemakamaneril https://t.co/lnUNuhaAR0"
1536529303818719233,69183155,2022-06-14 02:01:48+00:00,in,"Jenazah Emmeril Kahn Mumtadz telah dimakamkan di wilayah Cimaung, Kabupaten Bandung, Jawa Barat. Sang ayah, Ridwan Kamil jadi orang pertama yang memasukkan tanah ke liang lahat makam Eril. https://t.co/gCRFEiKgHL"
1536529224211009536,23786106,2022-06-14 02:01:29+00:00,in,Bagaimana sang ayah Ridwan Kamil membesarkan dan mendidik almarhum Eril dan apa yang bisa kita ambil sebagai pelajaran berharga. #Headline https://t.co/REsZcyiSBi
1536522949766762496,23786106,2022-06-14 01:36:33+00:00,in,Pelajaran Berharga dari Kedekatan Ridwan Kamil dan Emmeril Kahn Mumtadz https://t.co/LARpq7cusF #HLKompasiana
1536518177936375808,121640063,2022-06-14 01:17:35+00:00,in,"Karangan bunga ucapan bela sungkawa atas meninggal dunianya Emmeril Kahn Mutadz atau Eril, putra pertama gubernur Jawa barat Ridwan Kamil masih menghiasi halaman rumah dinas gubernur Jabar di gedung Pakuan jalan Cicendo, kota Bandung pagi ini (14/6). (Ags) #ElshintaOnTheRoad https://t.co/1QrgZz9Y8h"
1536515333778837504,1461932959288623109,2022-06-14 01:06:17+00:00,in,"Allah tidak ingin kau berlama2 di dunia yang penuh tipu daya ini. Kebaikanmu akan sll dikenang, dan menjadi contoh bagi anak muda lainnya:'). Kau telah menyelesaikan s2 nya ril ( Swiss dan Surga ).
Husnul khotimah.
Selamat jalan Emmeril Kahn Mumtadz 😭😭"
1536513500490522626,2393930923,2022-06-14 00:59:00+00:00,in,"Emmeril Kahn Mumtadz atau yang akrab disapa Eril telah dimakamkan, Senin (13/6) di Cimaung, Kab. Bandung, Jawa Barat. Di tempat itu juga, Ridwan Kamil, membacakan tulisan yang dibuatnya tentang putra sulungnya. 

#ridwankamil #ataliapr #emmerilkhan #eril #jenazah #jenazaheril https://t.co/trpovz39S6"
1536512747298381826,175785800,2022-06-14 00:56:00+00:00,in,"#InfoRaka Keluarga Gubernur Jabar Ridwan Kamil mengizinkan masyarakat bertakziah ke Gedung Pakuan usai pemakaman almarhum Emmeril Kahn Mumtadz alias Eril.
https://t.co/sgKSYlnDMC"
1536512527730761729,175785800,2022-06-14 00:55:08+00:00,in,"#InfoRaka Camillia Laetitia Azzahra (Zahra) adik dari almarhum Emmeril Kahn Mumtadz (Eril), menunjukkan tanda cintanya saat mengantar kepergian kakaknya menuju tempat peristirahatan terakhir. https://t.co/oFwoqyn4M4"
1536508112181551106,1533808301665710080,2022-06-14 00:37:35+00:00,in,"Selama proses pemakaman Emmeril Kahn Mumtadz atau Eril, sang adik, Camillia Laetitia Azzahra atau Za #berita #menarik https://t.co/zaAoSmC1Oq"
1536507343508082689,759692754985242625,2022-06-14 00:34:32+00:00,in,"Pagi itu, Senin (13/6), jenazah Emmeril Kahn Mumtadz (Eril) dimakamkan di pemakaman keluarga di Islamic Center Baitul Ridwan di Kampung Geger Bea, Cimaung, Kabupaten Bandung. #kumparanNEWS https://t.co/jROuOaiNoo"
1536505216379387904,1106062631079600129,2022-06-14 00:26:05+00:00,in,"Yuk Intip 6 Potret Kebaya Ala Atalia Praratya, Ibunda Emmeril Kahn https://t.co/lUU3UuqfUi https://t.co/qX56KTbkGd"
1536504601553272832,251350876,2022-06-14 00:23:38+00:00,in,"Siapa ingin menjadi bunga indah di surga diiringi berjuta doa, maka tebarlah berjuta benih kebaikan selama di dunia. 

-Emmeril Kahn Mumtadz"
1536504105723916289,1504039174013599744,2022-06-14 00:21:40+00:00,in,"Gubernur Jawa Timur Khofifah Indar Parawansa melayat jenazah Emmeril Kahn Mumtadz alias Eril di Gedung Pakuan, Bandung, Minggu (12/6) malam."
1536503238341513216,23343960,2022-06-14 00:18:13+00:00,in,"Dari sederet masjid rancangan Ridwan Kamil, dua di antaranya memiliki makna mendalam tentang putra pertamanya, Emmeril Kahn Mumtadz. https://t.co/THPn7kgD5P"
1536495159655165952,1331398540858249218,2022-06-13 23:46:07+00:00,in,Keabadian Cinta dan Inspirasi dari Emmeril Kahn Mumtadz https://t.co/Fj4tKe0YJA
1536490382057512961,1156834780979195904,2022-06-13 23:27:08+00:00,in,"Gubernur Jawa Barat. Ridwan Kamil putra dari Almarhum Emmeril Kahn Mumtadz meninggal dunia di Sungai Aare Swiss tanggal kamis 26 Mei 2022 kemarin...

Tiba jenazah Eril ditemukan pada 08 Juni 2022 ketempat istirahat terakhir...

""Lailaha Illallah"" Kata Kamil."
1536490051927887872,1504348745722654720,2022-06-13 23:25:49+00:00,in,"Jutaan doa mengantarkan Emmeril Kahn Mumtadz ke peristirahatan terakhirnya. Putra Gubernur Jawa Barat Ridwan Kamil ini memberikan inspirasi dan jadi sosok teladan karena kerap menyebar kebaikan dalam kesehariannya. #Nusantara #AdadiKompas
https://t.co/f1zQgVbROK"
1536489631868456961,255866913,2022-06-13 23:24:09+00:00,in,"Jutaan doa mengantarkan Emmeril Kahn Mumtadz ke peristirahatan terakhirnya. Putra Gubernur Jawa Barat Ridwan Kamil ini memberikan inspirasi dan jadi sosok teladan karena kerap menyebar kebaikan dalam kesehariannya. #Nusantara #AdadiKompas
https://t.co/qCFbDskRYg"
1536488125316624384,2866791044,2022-06-13 23:18:10+00:00,in,"""Siapa ingin menjadi bunga indah di Surga diiringi doa,maka taburlah berjuta benih kebaikan selama didunia""

Emmeril Kahn Mumtadz https://t.co/qm3Hi26k6h"
1536488087345410049,1533808301665710080,2022-06-13 23:18:01+00:00,in,Mendiang Emmeril Kahn Mumtadz atau Eril telah dimakamkan di pemakaman keluarga di Islamic Center Bai #berita #menarik https://t.co/u8qEv2o396
1536485655441702918,137282671,2022-06-13 23:08:21+00:00,in,"Emmeril Kahn Mumtadz atau Eril meninggal dunia karena tenggelam di Sungai Aare, Swiss. Eril disebut mati syahid. https://t.co/0bIDi1jfWW"
1536479790319927298,1351664758848540673,2022-06-13 22:45:03+00:00,in,Ribuan Warga Iringi Prosesi Pemakaman Jenazah Emmeril Kahn Mumtadz (Eril) Putra Gubernur Jabar Ridwan Kamil https://t.co/bSvC5PAsPu
1536474482415738881,69183155,2022-06-13 22:23:57+00:00,in,"Pemakaman Emmeril Kahn Mumtadz atau Eril dan konser musik ricuh yang mengakibatkan 11 korban luka menjadi berita regional terpopuler pada Senin, 13 Juni 2022. https://t.co/JXP7mcj2EI"
1536470609726582784,2563567034,2022-06-13 22:08:34+00:00,in,"Semoga ananda Emmeril Kahn Mumtadz ,diterima amal ibadahnya disisi Allah SWT https://t.co/ySKfWjt2UB"
1536469971756142592,2563567034,2022-06-13 22:06:02+00:00,in,"""Siapa ingin menjadi bunga indah di Surga diiringi doa,maka taburlah berjuta benih kebaikan selama didunia""

Emmeril Kahn Mumtadz https://t.co/RFBBph4Vv6"
1536423730322329601,1533808301665710080,2022-06-13 19:02:17+00:00,in,Gubernur Jawa Barat Ridwan Kamil mengunggah video momen pemakaman Emmeril Kahn Mumtadz (Eril). #berita #menarik https://t.co/RTkrYGCYLr
1536423280810160128,388848045,2022-06-13 19:00:30+00:00,in,"https://t.co/fEiZM1kmdU, BANDUNG - Putra dari Gubernur Jawa Barat Ridwan Kamil yakni Emmeril Kahn Mumtadz telah dikebumikan di pemakaman keluarga yang berada di https://t.co/qBXxnzrE5q"
1536409470607118336,105086057,2022-06-13 18:05:37+00:00,in,"Profil dan Biodata Nabila Ishma, Kekasih Emmeril Kahn Mumtadz atau Eril, Putra Sulung Ridwan Kamil https://t.co/JVPtaQJ2p0"
1536405495317250049,97929891,2022-06-13 17:49:49+00:00,in,"acehkini: Emmeril Kahn Mumtadz (Eril) dimakamkan di pemakaman keluarga di Cimaung, Bandung, Senin (13/6/22). Sebelum dimakamkan, jenazah sempat diazankan oleh Muzammil Hasballah, seorang Qari dan Hafiz Alquran asal Kabupaten Pidie, Aceh. Selengkapnya di … https://t.co/3DDBMqpbHX"
1536402221323067392,29157016,2022-06-13 17:36:49+00:00,in,"MasyaAllah! Kalau tengok memang ramai sangat yang sebak &amp; ramai sangat yang menyambut jenazah. 😢 Moga syurga buat Allahyarham Eril. Al-fatihah🥀

https://t.co/UYN3emuFsv"
1536399921112580096,225370392,2022-06-13 17:27:40+00:00,in,"""siapa yang ingin menjadi bunga indah di syurga diiringi berjuta doa, maka taburlah benih kebaikan selama di dunia"" - Emmeril Kahn Mumtadz"
1536398960382050304,1095505508956422144,2022-06-13 17:23:51+00:00,in,"Emmeril Kahn Mumtadz (Eril) dimakamkan di pemakaman keluarga di Cimaung, Bandung, Senin (13/6/22). Sebelum dimakamkan, jenazah sempat diazankan oleh Muzammil Hasballah, seorang Qari dan Hafiz Alquran asal Kabupaten Pidie, Aceh. Selengkapnya di https://t.co/k23W7Nfgu6

#acehkini https://t.co/UlREuy1HSq"
1536398922981068802,841440104111468544,2022-06-13 17:23:42+00:00,in,"Beristirahatlah Dalam Damai
EMMERIL KAHN MUMTADZ
Dumogi Amor Ing Açintya https://t.co/E0H5dMACT0"
1536397996987887616,69510538,2022-06-13 17:20:02+00:00,in,Ungkapan Duka Nabila Ishma Kekasih Hati Emmeril Kahn | Best Kiss https://t.co/P7mxjVgz4E IndosiarTV
1536393722232918016,1325857303505956864,2022-06-13 17:03:02+00:00,in,"Penyebab Eril Meninggal Menurut Kepolisian Swiss, Alami Hal Ini Sebelum Tenggelam -
Emmeril Kahn Mumtadz alias Eril ditemukan di Bendungan Engehalde, Bern  https://t.co/P1zbtenklv"
1536390485790564352,69183155,2022-06-13 16:50:11+00:00,in,#Terpopuler Habib Usman menjadi saksi tercium aroma wangi dari jasad putra sulung Emmeril Kahn Mumtadz. https://t.co/sgMsCGGCez
1536383786761367552,1466388649440776195,2022-06-13 16:23:34+00:00,in,"Takziah ke Gedung Pakuan,  rumah dinas pak @ridwankamil Gubernur Jawa Barat. (12/06/2022)

Insya Allah almarhum Emmeril Kahn Muntaz Husnul Khotimah.

#pplhiupdate_2016 #pplhiupdate_2020 #RidwanKamil #pplhiRKRI1 #JabarJuara #IndonesiaJuara"
1536381783729524736,1209805613321994240,2022-06-13 16:15:36+00:00,in,"bukan berenangku yang terlalu jauh,
tapi hanya pada kehendak-Nya lah,
aku bersimpuh. 
cc : bandungtanpakamu 

Allahummaghfirlahu warhamhu wa'afihi wa'fuanhu🤲🏻
Rest in love, Emmeril Kahn Mumtadz🥀 https://t.co/yvrYWkH7N0"
1536377622233370625,1239556956,2022-06-13 15:59:04+00:00,in,"[Video-Update]-Sosok Nabila Ishma, Pacar Eril yg Kerja menjadi Pegawai Magang, Tersimpuh di Depan Peti Emmeril Kahn https://t.co/3QotWU8VNA #Video #videoupdatesosok #beritamanado #beritasulut #depan"
1536377452720582659,1529620176526016512,2022-06-13 15:58:23+00:00,in,"Al-Fatihah teruntuk Emmeril Kahn Mumtadz.

Selamat jalan a Eril.
#WeLoveYouEril #Eril #nabilaishma"
1536376363682353153,69183155,2022-06-13 15:54:04+00:00,in,"Emmeril Kahn Mumtadz, putra Gubernur Jawa Barat (Jabar) Ridwan Kamil, telah dikebumikan bersama kain kafan titipan sang nenek di Cimaung, Kabupaten Bandung. https://t.co/FB4wsuvFER"
1536370310164848641,944180887171743745,2022-06-13 15:30:00+00:00,in,"Indahnya Cimaung, Tempat Peristirahatan Terakhir Emmeril Kahn Mumtadz yang Dikelilingi Pegunungan 
https://t.co/028gUgHnN0"
1536370027904962560,864334585860980737,2022-06-13 15:28:53+00:00,in,"Jenazah Emmeril Kahn Mumtadz akhirnya dikebumikan. Eril bersemayam di Cimaung, Bandung, Jawa Barat. Sang Bunda, Atalia mengungkapkan pesan terakhirnya. https://t.co/pwsqZ0lFwO"
1536368454546075649,1530081495591063552,2022-06-13 15:22:38+00:00,in,"@ridwankamil Bral doa ti balarea ngajajap angkatna salira kana pelukan kasih sayang na gusti nu maha suci Allah SWT ""Allahumaghfirlahu Warhamhu Wa Afihi Wafuanhu"" Emmeril Kahn Mumtadz."
1536366832554483713,1500502487065047040,2022-06-13 15:16:11+00:00,in,Makam Almarhum Emmeril Kahn Mumtadz Dipenuhi Ribuan Warga Yang Datang Un... https://t.co/xMv0SC1Ol6 via @YouTube
1536364728292782082,470741294,2022-06-13 15:07:50+00:00,in,"Inalillahi wa innailaihi rojiun. 

Turut berduka cita yang mendalam atas berpulangnya Ananda Emmeril Kahn Mumtadz (Eril) putra Pak @ridwankamil Bu @ata_lia https://t.co/zbn7u5Rcsm"
1536364549804371976,1430087860644839427,2022-06-13 15:07:07+00:00,in,Saya bersama dengan Bu Yanti Airlangga bertakziah ke kediaman Bapak @ridwankamil dan Ibu Atalia Praratya @ataliapr atas berpulangnya Ananda Emmeril Kahn Mumtadz. https://t.co/hQHjAsgyAf
1536363806082727938,1394150728239747075,2022-06-13 15:04:10+00:00,in,"Inalillahi wa innailaihi rojiun. 

Turut berduka cita yang mendalam atas berpulangnya Ananda Emmeril Kahn Mumtadz (Eril) putra Pak @ridwankamil Bu @ata_lia https://t.co/5VBQTF5zha"
1536362091686543361,1432926595979771904,2022-06-13 14:57:21+00:00,in,"Fakta Sosok Emmeril Kahn Mumtadz atau Eril Dalam Keluarga, Fakta Nomor 6 Paling Mengejutkan! https://t.co/3akiERO0ET"
1536361687288205313,2734971967,2022-06-13 14:55:45+00:00,in,Saya bersama dengan Bu Yanti Airlangga bertakziah ke kediaman Bapak @ridwankamil dan Ibu Atalia Praratya @ataliapr atas berpulangnya Ananda Emmeril Kahn Mumtadz. https://t.co/OU9t3NfcfP
1536361120205635585,350668803,2022-06-13 14:53:29+00:00,in,"Gubernur Jawa Barat Ridwan Kamil menulis pesan terakhir kepada mendiang putranya, Emmeril Kahn Mumtadz atau Eril. Dia juga berterima kasih kepada anaknya karena telah memberikan kenangan dan pembelajaran.

https://t.co/AYodDYUb0K"
1536360743943057408,71436318,2022-06-13 14:52:00+00:00,in,"Berikut 3 berita terpopuler yang terjadi hari ini, antara lain:

1. Jenazah Emmeril Kahn Mumtadz atau Eril telah dimakamkan di Cimaung, Bandung
2. Ridwan Kamil umumkan rencana pembangunan masjid Al-Mumtadz
3. Iko Uwais dilaporkan atas dugaan pemukulan dan pengeroyokan https://t.co/cNX3Aij5g7"
1536359727005040641,934703828041056257,2022-06-13 14:47:57+00:00,in,"Keluarga Ridwan Kamil Terima Kasih Khusus kepada Geraldine Beldi, Ternyata Penemu Pertama Jenazah Emmeril Kahn Mumtadz https://t.co/Lc9mzc9Y9j"
1536357694948638720,748179843871739905,2022-06-13 14:39:53+00:00,in,"""Siapa ingin menjadi bunga indah di surga diiringi berjuta dia, maka taburlah berjuta benih kebaikan di dunia"" — Emmeril Kahn Mumtadz

Selamat jalan syuhada 🥺
Al-Fatihah.. https://t.co/sFtyFmK7Tm"
1536355588288167937,1528114292079603712,2022-06-13 14:31:31+00:00,in,"Setelah tuntas semua persiapan pemulangan Jenazah Emmeril Kahn Mumtadz atau Eril. 
https://t.co/oVZlhhNH5U"
1536355269642293250,605179146,2022-06-13 14:30:15+00:00,in,"Pak Erick Thohir Menteri BUMN  serta Menteri Sekretaris Negara Pratikno tampak hadir mendampingi Gubernur Jabar Ridwan Kamil saat serah terima jenazah putra sulung Ridwan Kamil, Emmeril Kahn Mumtadz di lounge cargo jenazah Bandara Soekarno Hatta, Tangerang.
#BangkitBersamaET https://t.co/5Up0RS5X5P"
1536354732369125376,1528114292079603712,2022-06-13 14:28:06+00:00,in,"Arkana Aidan Misbach adalah adik bungsu dari Emmeril Kahn Mumtadz yang masih berusia dua tahun.
https://t.co/l6makE9I1a"
1536353773118861319,2832049099,2022-06-13 14:24:18+00:00,in,@ridwankamil Ya Allah hari ini aku turut bersaksi almarhum Emmeril Kahn Mumtadz anak yang sholeh sebagaimana yang telah Engkau tunjukan hari ini. Al-Fatihah.
1536352439649042432,71436318,2022-06-13 14:19:00+00:00,in,Semasa hidup Emmeril Kahn Mumtadz menyewakan mobil antik sebagai pekerjaan tambahan. Penghasilan tambahan Eril ini digunakan untuk berbagi dalam berbagai kegiatan sosial. Sedianya bekal kebaikan Eril inilah yang berbuah hantaran doa &amp; kasih dari banyak pihak di saat kepergiannya. https://t.co/DeKmJRBIdB
1536352422406127617,1213435179668140032,2022-06-13 14:18:56+00:00,in,"Menteri BUMN @erickthohir serta Menteri Sekretaris Negara Pratikno tampak hadir mendampingi Gubernur Jabar Ridwan Kamil saat serah terima jenazah putra sulung Ridwan Kamil, Emmeril Kahn Mumtadz di lounge cargo jenazah Bandara Soekarno Hatta, Tangerang.
#BangkitBersamaET https://t.co/25SvuiiD3s"
1536351715586625537,1433595226191327243,2022-06-13 14:16:07+00:00,in,"Termasuk ini jenazah Emmeril Kahn Mumtadz (Eril) meninggal karena tenggelam. Insya Allah, syahid dan husnul khatimah. Aamin 🤲"
1536351242213019649,61377303,2022-06-13 14:14:14+00:00,in,"Gubernur Jawa Barat, Ridwan Kamil meyakini putranya, Emmeril Kahn Mumtadz atau Eril akan bahagia dan tenang di tempat peristirahatan terakhirnya. FDL
Selengkapnya https://t.co/HZsZeEHT7z

📸: ANTARA FOTO/Raisan Al Farisi

#LintasiNews #MNCTVNews #MNCTV #Eril #ErilDimakamkan #Aare https://t.co/f4MP8DcfXq"
1536350756399611904,1267107442065694722,2022-06-13 14:12:18+00:00,in,"Usai Prosesi Penguburan, Warga Serbu Makam Emmeril Kahn, Bupati Bandung Kirim Petugas Jaga https://t.co/8SpMFn1IOE"
1536350567261683713,1267107442065694722,2022-06-13 14:11:33+00:00,in,"Berdiri di Sawah pun Warga Rela, Asal Bisa Melihat Pemakaman Emmeril Kahn Mumtadz https://t.co/pioKCSeuoq"
1536350434712924160,1511713859865784322,2022-06-13 14:11:02+00:00,in,"Atalia Praratya : Semoga Aa Eril Tenang di Surga Dalam Balutan Kasih Sayang Allah SWT: Dalam prosesi pemakaman, Atalia Praratya menegaskan telah mengikhlaskan kepergian sang putera tercinta Emmeril Kahn Mumtadz. https://t.co/qBIq3sAkOQ"
1536347469444812800,1239556956,2022-06-13 13:59:15+00:00,in,[Feed-Video]-🔴LIVE – PROSESI PEMAKAMAN EMMERIL KAHN MUMTADZ https://t.co/x3TZBeDW4l #Video #feedvideolive # #beritahariini #beritaterkini
1536347437404921856,18129942,2022-06-13 13:59:07+00:00,in,"Atalia Praratya, istri Gubernur Jawa Barat Ridwan Kamil mencurahkan perasaannya setelah memakamkan putranya, Emmeril Kahn Mumtadz atau Eril pada Senin pagi, 13 Juni 2022. #TempoSeleb https://t.co/HIIDJKPhDN"
1536347162837139456,1456476348990451715,2022-06-13 13:58:02+00:00,in,FOTO: Walikota Danny Melayat di Rumah Duka Emmeril Kahn Mumtadz https://t.co/25OQmWvVHv
1536346147476099072,1372097067091304448,2022-06-13 13:54:00+00:00,in,"Takziah ke Gedung Pakuan,  rumah dinas pak @ridwankamil Gubernur Jawa Barat. (12/06/2022)

Insya Allah almarhum Emmeril Kahn Muntaz Husnul Khotimah.

#pplhiupdate_2016 #pplhiupdate_2020 #RidwanKamil #pplhiRKRI1 #JabarJuara #IndonesiaJuara https://t.co/d3Ho0DoW5d"
1536345151861161990,79130206,2022-06-13 13:50:02+00:00,in,"Sambil menahan tangis, Ridwan Kamil membacakan pidato mengharukan atas kepergian putra sulungnya Emmeril Kahn Mumtadz. Begini isi pidato lengkapnya. #RidwanKamil https://t.co/ghsNjIZINP"
1536342437236396032,1260613317271285761,2022-06-13 13:39:15+00:00,in,"Terimakasih untuk reminder filosofi hidupnya Eril, rest in love 🥀
Berjuta doa akan dipanjatkan dari berjuta kebaikan yg ditaburkan
Emmeril Kahn Mumtadz"
1536340804280627201,119589899,2022-06-13 13:32:46+00:00,in,"Berjuta doa melangit dari berbagi penjuru bumi untuk Almarhum Emmeril Kahn Mumtadz. 

Allah tunjukkan lagi kebesarannya untuk kita semua belajar dari sosok pemuda yang menjalani hidupnya dengan penuh kebaikan. 

Klik https://t.co/O6S7xVJHBF https://t.co/plxaTmwIeN"
1536340552740126720,1490529555786125312,2022-06-13 13:31:46+00:00,in,"Momen Pemakaman Emmeril Kahn Mumtadz di Cimaung, Kabupaten Bandung

#besmart #besmartidn #beritaterkini #infoterkini #gubernurjawabarat #jawabarat #swiss #ridwankamil #ataliapraratya

Selengkapnya klik link di bawah ini👇👇👇
https://t.co/syqmGpOhtJ"
